id_tabe,shop_name_tabe,tabelog_url_tabe,rating_value_tabe,rating_cnt_tabe,post_code_tabe,addr_region_tabe,addr_local_tabe,street_addr_tabe,latitude_tabe,longitude_tabe,tel_tabe,eigyo_info_tabe,nearest_station_tabe,homepage_tabe,official_account_tabe
344,ラーメン荘 地球規模で考えろ ソラ,https://tabelog.com/kyoto/A2601/A260401/26028915/,3.51,45,6150035,京都府,京都市右京区,西院追分町3-11,34.99824156897493,135.72570244539222,不明の為情報お待ちしております,月曜日,西院駅（阪急）,,
345,ラーメン すけがわ,https://tabelog.com/chiba/A1202/A120201/12044297/,3.30,31,2740824,千葉県,船橋市,前原東1-9-1 1F,35.692741290340045,140.026111098642,不明の為情報お待ちしております,年中無休,新津田沼駅,,https://twitter.com/sukegawaraamen
346,自家製ラーメン麺屋 ラッキー,https://tabelog.com/gunma/A1001/A100101/10021428/,3.34,25,3792132,群馬県,前橋市,東善町76,36.34474696794232,139.12760070030745,027-888-6623,木曜日,駒形駅,,https://twitter.com/@menyalucky2325
347,麺屋 一男,https://tabelog.com/chiba/A1201/A120101/12046917/,3.32,27,2600015,千葉県,千葉市中央区,富士見2-16-26 マルエイビル 1F,35.60922655288027,140.11814174512153,043-221-1518,"11:00～麺、スープなくなり次第終了<br>17:00～麺、スープなくなり次第終了<br>
</br></br>",葭川公園駅,https://www.9-9ichidan.com/,
348,麺屋一心,https://tabelog.com/tochigi/A0902/A090202/9008359/,3.46,52,3270844,栃木県,佐野市,富岡町1720-7,36.31704321219509,139.60168843623458,0283-23-0934,火曜日,佐野駅,,
349,中華そば つけ麺 久兵衛 取手店,https://tabelog.com/ibaraki/A0803/A080301/8011080/,3.37,40,3020033,茨城県,取手市,米ノ井167-28,35.924193762675685,140.02647846719339,029-778-5757,木曜日,稲戸井駅,,
350,"ダントツラーメン 岡山一番店 ",https://tabelog.com/okayama/A3301/A330101/33018375/,3.03,3,7000903,岡山県,岡山市北区,幸町6-29 INGビル 2F,34.66132468299864,133.9203920551681,086-222-2202,無休,岡山駅前駅,,https://twitter.com/dantotsu_o
351,ちょもらん麺,https://tabelog.com/aichi/A2301/A230103/23009767/,3.44,111,4600003,愛知県,名古屋市中区,錦3-15-10 タワービル　１Ｆ,35.17151645770139,136.90759770011056,052-963-5121,無休,栄町駅,,
352,らーめん つけ麺 雅狼,https://tabelog.com/saitama/A1102/A110203/11026520/,3.42,54,3400005,埼玉県,草加市,中根3-23-13 第三守久ビル１F,35.848001765276294,139.81133067654736,048-948-6644,無休（中休憩なし）,獨協大学前駅,https://ramengarou.com/,https://www.facebook.com/soukaramengaro
353,麺屋豚道場 ぶた壱,https://tabelog.com/toyama/A1601/A160101/16009366/,3.22,31,9300992,富山県,富山市,新庄町3-5-22,36.69681627858689,137.25244050003315,不明の為情報お待ちしております,"日曜の夜の部（昼の部は営業）
月曜日（祝日の場合も休み）",東新庄駅,,https://twitter.com/butaichi1215
354,夢を語れ 岐阜,https://tabelog.com/gifu/A2101/A210102/21019791/,3.39,25,5016001,岐阜県,羽島郡岐南町,上印食8-123-1 フォーカスポーカス 1F SHOP10,35.388931665487,136.78777958524432,不明の為情報お待ちしております,水曜日,細畑駅,,https://twitter.com/yumekata_gifu
355,ラーメン 赤沼,https://tabelog.com/gunma/A1001/A100102/10021207/,3.39,25,3700046,群馬県,高崎市,江木町624-33,36.33383257749477,139.01614990324754,不明の為情報お待ちしております,昼11:00〜14:00<br>夜17:00〜20:00(材料切れ次第終了)</br>,高崎駅（ＪＲ）,,https://twitter.com/ramen_akanuma
356,らーめん こじろう 526 鶴見店,https://tabelog.com/kanagawa/A1401/A140211/14052846/,3.38,21,2300078,神奈川県,横浜市鶴見区,岸谷2-13-7,35.49708417839679,139.66126485193973,非公開,月曜　第3火曜,生麦駅,,
357,光そば,https://tabelog.com/tokyo/A1312/A131205/13242727/,3.31,22,1320014,東京都,江戸川区,東瑞江1-36-8,35.69143253496163,139.89851869987945,不明の為情報お待ちしております,不定休(Twitterで告知),瑞江駅,,https://twitter.com/lcnkby
358,麺や　唯桜,https://tabelog.com/saitama/A1103/A110304/11024895/,3.50,55,3500223,埼玉県,坂戸市,八幡1-3-22,35.95988489421478,139.4033577406876,049-290-5001,日曜営業,坂戸駅,,https://twitter.com/menya_yuizakura
359,三十郎 下館駅南店,https://tabelog.com/ibaraki/A0806/A080602/8022470/,3.06,8,3080041,茨城県,筑西市,乙815,36.30349621551091,139.9769217857611,不明の為情報お待ちしております,月曜日、日曜日、祝日,下館駅,,https://twitter.com/sanjuurou2018
360,浜田屋,https://tabelog.com/tokyo/A1317/A131710/13018521/,3.52,62,1420062,東京都,品川区,小山3-25-16,35.61970431119258,139.70410620387312,03-3781-8056,火、第3月休,武蔵小山駅,http://gourmet.yahoo.co.jp/0000812131/P022824/,https://twitter.com/@unagi_hamadaya
361,ラーメン107,https://tabelog.com/kanagawa/A1405/A140504/14050941/,3.25,42,2110044,神奈川県,川崎市中原区,新城3-13-1,35.58537446137362,139.62970785214443,不明の為情報お待ちしております,日曜日のＰＭ,武蔵新城駅,,
362,ラーメンとりとん,https://tabelog.com/tokyo/A1321/A132102/13161728/,3.38,33,1760021,東京都,練馬区,貫井3-6-3,35.735568655223474,139.62861658311488,不明の為情報お待ちしております,月火木土,富士見台駅,,https://twitter.com/ramentoriton
363,ラーメンイエロー 御徒町店,https://tabelog.com/tokyo/A1311/A131101/13212744/,3.41,55,1100016,東京都,台東区,台東2-7-4 和田ビル 1F,35.70277641407222,139.77659024817635,03-3831-7878,日曜日,末広町駅,,
364,ら～めんぎょうてん屋 海老名店,https://tabelog.com/kanagawa/A1408/A140801/14071031/,3.36,23,2430432,神奈川県,海老名市,中央1-9-18,35.45469543332871,139.39402955301435,046-200-9077,無休,海老名駅,http://gyouten.net/index.php?in=56203&pan=top,
365,優勝軒 日立店,https://tabelog.com/ibaraki/A0805/A080501/8022382/,3.02,9,3191221,茨城県,日立市,大みか町4-23-24,36.50769410394539,140.62935375526587,0294-33-8383,1月1日、第1月曜日、第2月曜日,大甕駅,https://yushoken.com/shoppost/shoppost-1352/,
367,麺でる 南大沢店,https://tabelog.com/tokyo/A1329/A132904/13155584/,3.27,28,1920364,東京都,八王子市,南大沢2-213-9 パークハウス南大沢 1F,35.60840218004467,139.38566844824211,042-689-5299,火曜日,南大沢駅,,
368,らーめん もりかわ,https://tabelog.com/hiroshima/A3401/A340123/34007323/,3.50,74,7320802,広島県,広島市南区,大州4-11-30,34.38693165830528,132.4963643429666,082-287-6668,木曜日,天神川駅,http://www14.ocn.ne.jp/~morikawa/,https://twitter.com/https://twitter.com/ramenmorikawa1?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
369,どてちんⅢ,https://tabelog.com/chiba/A1204/A120402/12023083/,3.54,137,2850855,千葉県,佐倉市,井野1491-1,35.71645636680301,140.1279990449734,043-497-6868,火曜,東葉勝田台駅,,
370,まぜそば (麺)マゼロー 小岩店,https://tabelog.com/tokyo/A1312/A131204/13235330/,3.11,12,1330056,東京都,江戸川区,南小岩8-14-7 第2杉浦ビルディング,35.733958833877445,139.88343021721022,不明の為情報お待ちしております,不定休(Twitter参照）,小岩駅,,https://twitter.com/mazero_koiwa
371,ラーメン☆ビリー PLUS,https://tabelog.com/miyagi/A0401/A040101/4020626/,3.39,50,9800021,宮城県,仙台市青葉区,中央2-6-34,38.26211135344931,140.878248974641,022-393-7794,不定休（年末年始等）,あおば通駅,http://www.jyonetsu.co.jp/billy/index.html,
372,麺屋さくら,https://tabelog.com/aichi/A2304/A230402/23036504/,3.72,195,4750903,愛知県,半田市,出口町1-45-16,34.90230554547535,136.92436064735512,不明の為情報お待ちしております,火曜・水曜,住吉町駅,,https://twitter.com/kirari20100412
373,豚の穴,https://tabelog.com/chiba/A1207/A120702/12044478/,3.27,15,2994612,千葉県,いすみ市,岬町江場土2217-2,35.301023855949175,140.3982687819253,0470-75-9054,なし,長者町駅,,
374,活龍 牛久店,https://tabelog.com/ibaraki/A0803/A080302/8013900/,3.43,45,3001216,茨城県,牛久市,神谷1-41-4,35.974271313766955,140.15147130819705,029-870-2212,月曜日,牛久駅,,https://twitter.com/55_ushiku
375,麺や豚髭,https://tabelog.com/saitama/A1102/A110202/11030939/,3.34,28,3330842,埼玉県,川口市,前川1-13-17,35.83278524316159,139.71052558232975,048-262-5877,日・祝,蕨駅,,https://twitter.com/butahige001?s=21
376,ラッキー食堂まとや 千曲店,https://tabelog.com/nagano/A2001/A200103/20017496/,3.25,30,3870014,長野県,千曲市,打沢27-8,36.52350090582576,138.12584205499112,026-273-5266,月曜日定休日,屋代駅,http://matoyachikuma.naganoblog.jp/,
377,自家製ラーメン麺屋 ラッキー,https://tabelog.com/gunma/A1001/A100101/10021428/,3.34,25,3792132,群馬県,前橋市,東善町76,36.34474696794232,139.12760070030745,027-888-6623,木曜日,駒形駅,,https://twitter.com/@menyalucky2325
378,麺場 七人の侍,https://tabelog.com/tokyo/A1305/A130501/13003893/,3.54,101,1700013,東京都,豊島区,東池袋2-57-2,35.73324018650002,139.71792621761037,03-3980-6603,日曜日,池袋駅,,
379,ラーメン長嶋,https://tabelog.com/gunma/A1002/A100203/10016816/,3.36,32,3730817,群馬県,太田市,飯塚町1432,36.280841781158614,139.37759704711465,0276-56-9955,火曜日,太田駅,,
381,野郎ラーメン 錦糸町店,https://tabelog.com/tokyo/A1312/A131201/13167833/,3.07,71,1300022,東京都,墨田区,江東橋3-8-12 KINSIA ANNEX 1F,35.6949856926828,139.81480632192367,03-3634-1186,無休,錦糸町駅,http://www.yaroramen.com/,https://twitter.com/yaroojisan
382,ライトニングファイヤー,https://tabelog.com/aichi/A2303/A230301/23054694/,3.57,116,4860929,愛知県,春日井市,旭町1-45,35.2314683677478,136.95468797341726,0568-34-2600,無し,勝川駅（ＪＲ）,http://lightningfiresoba.wix.com/kachigawa,https://twitter.com/kj66p
383,どん,https://tabelog.com/hyogo/A2803/A280301/28006715/,3.56,152,6620855,兵庫県,西宮市,江上町7-3 カドヤビル1Ｆ,34.739306637904455,135.33958087797288,0798-26-9024,水曜日,西宮駅（阪神）,http://www.ramen-don.com/index.htm,
384,豚仙人 吉野町本店,https://tabelog.com/kanagawa/A1401/A140306/14080552/,3.27,25,2320041,神奈川県,横浜市南区,睦町1-6-4,35.43189070596964,139.61985379275026,不明の為情報お待ちしております,月曜,吉野町駅,,https://www.facebook.com/butasennin-103907001422300/
385,名古屋辛ジロー 天風,https://tabelog.com/aichi/A2301/A230110/23044664/,3.41,44,4640086,愛知県,名古屋市千種区,萱場2-2-1,35.182151253741495,136.9451402036751,052-721-3955,月曜日,ナゴヤドーム前矢田駅,http://nagoya-tenpu.com/,
386,金イモ家,https://tabelog.com/tokyo/A1304/A130404/13136071/,3.33,14,1690073,東京都,新宿区,百人町1-7-3 富士電工ビル1F,35.699886786264045,139.70069001805965,03-6233-7830,平日第１、第３月曜日　（当該日が休日の時は営業、翌火曜日が振替で休み）,新大久保駅,http://www.kinimoya.com/,
387,極太麺 まな屋,https://tabelog.com/aichi/A2302/A230201/23037646/,3.56,97,4810041,愛知県,北名古屋市,九之坪梅田53-1,35.23205428872416,136.8678771005189,0568-25-0443,水曜日、第一日曜日,上小田井駅,http://www.manatable.com,https://www.facebook.com/manaya44
389,麺屋 810,https://tabelog.com/gunma/A1002/A100203/10021618/,3.06,8,3700514,群馬県,邑楽郡大泉町,朝日3-3-26,36.253529381552696,139.42283315888403,不明の為情報お待ちしております,無休,東小泉駅,,https://twitter.com/menya810
391,立川マシマシ 栄住吉店,https://tabelog.com/aichi/A2301/A230103/23066054/,3.39,64,4600008,愛知県,名古屋市中区,栄3-10-18,35.16675856045663,136.90342882095325,052-251-4180,不定休,栄駅（名古屋）,http://hikari-food-service.jp/about/,https://twitter.com/https://twitter.com/tachikawamashi2
392,ポークヌードル内藤,https://tabelog.com/tokyo/A1318/A131807/13126600/,3.32,24,1510071,東京都,渋谷区,本町2-4-3,35.68336159919153,139.6842049257724,03-3375-8117,土曜日、日曜日,初台駅,,
393,野郎ラーメン 秋葉原店,https://tabelog.com/tokyo/A1310/A131001/13145362/,3.14,175,1010021,東京都,千代田区,外神田3-2-11,35.700381560092396,139.7702850487526,03-5296-8690,年中無休,末広町駅,http://www.yaroramen.com,https://twitter.com/yaroojisan
394,東池袋 大勝軒 弁天店,https://tabelog.com/saitama/A1102/A110203/11004802/,3.41,34,3400004,埼玉県,草加市,弁天2-22-9 滝沢ビル 1F,35.842592416191266,139.81547141504907,048-935-7888,無休,獨協大学前駅,http://taishoken-benten.webnode.jp/,https://www.facebook.com/東池袋大勝軒弁天店髙屋-1702861876595000/
395,ラーメン豚山 五反田店,https://tabelog.com/tokyo/A1316/A131603/13260380/,3.19,23,1410022,東京都,品川区,東五反田1-26-6,35.62582567229646,139.72409676181852,不明の為情報お待ちしております,年中無休,五反田駅,,
396,らーめん バリ男 大森店,https://tabelog.com/tokyo/A1315/A131502/13259297/,3.23,20,1400013,東京都,品川区,南大井6-24-1,35.5893088513821,139.73019710315347,不明の為情報お待ちしております,無休,大森駅,http://www.bario.co.jp/index.html,https://twitter.com/bario_ramen
396,らーめん バリ男 大森店,https://tabelog.com/tokyo/A1315/A131502/13259297/,3.23,20,1400013,東京都,品川区,南大井6-24-1,35.5893088513821,139.73019710315347,不明の為情報お待ちしております,無休,大森駅,http://www.bario.co.jp/index.html,https://twitter.com/bario_ramen
398,らーめん・つけめん虎心,https://tabelog.com/gunma/A1002/A100201/10001004/,3.45,50,3760101,群馬県,みどり市,大間々町大間々371-1,36.41586980441594,139.2802308608745,0277-72-0550,火曜日、月曜夜の部,赤城駅,,
399,ラーメン無限大 船橋店,https://tabelog.com/chiba/A1202/A120201/12000741/,3.47,128,2730005,千葉県,船橋市,本町4-42-2,35.69950765106568,139.9864188057694,047-426-4774,不定休,京成船橋駅,,
400,ぽっぽっ屋 晴海トリトンスクエア店,https://tabelog.com/tokyo/A1313/A131302/13009021/,3.28,95,1040053,東京都,中央区,晴海1-8-16 晴海トリトンスクエア 3F,35.65731193429324,139.78241574652617,03-5144-8259,無休,勝どき駅,,
401,らーめん 松信,https://tabelog.com/chiba/A1204/A120402/12005106/,3.40,39,2850025,千葉県,佐倉市,鏑木町491-1,35.71376895357124,140.22782921115493,非公開,火曜・水曜,佐倉駅,,https://twitter.com/1gsm9gllz2vizeg
402,麺屋　彬,https://tabelog.com/saitama/A1104/A110402/11039160/,3.04,4,3450821,埼玉県,南埼玉郡宮代町,中央3-9-1,36.02417805256564,139.72342653216663,不明の為情報お待ちしております,水曜日,東武動物公園駅,,
403,ジャンクガレッジ 大宮2号店,https://tabelog.com/saitama/A1101/A110101/11048318/,3.04,20,3300802,埼玉県,さいたま市大宮区,宮町2-4 1F,35.908364035723196,139.6271231957706,048-729-6708,平日 11:00～15:00／17:30～22:00（ラストオーダー22:00）<br>土日祝 11:00～22:00（ラストオーダー22:00）</br>,大宮駅,http://www.junk-garage.net/,
404,明神 角ふじ,https://tabelog.com/ibaraki/A0802/A080201/8000083/,3.26,76,3050854,茨城県,つくば市,上横場2192-1,36.038167028231555,140.0844017424681,029-836-7797,毎週火曜定休,みどりの駅,http://psj.xsrv.jp/phototsuku/gurume/kadohuji,
405,札幌熟成味噌らーめん匠神 湯島店,https://tabelog.com/tokyo/A1311/A131101/13227334/,3.14,16,1130034,東京都,文京区,湯島3-16-9,35.70586813870136,139.7695547846311,03-3831-0068,年中無休,湯島駅,,
406,麺BUILD g.B.m,https://tabelog.com/chiba/A1206/A120601/12029922/,3.34,21,2900061,千葉県,市原市,八幡石塚1-19-5 石塚マンション 101,35.53988027592906,140.12928345707698,0436-42-8900,水曜日,八幡宿駅,,https://www.facebook.com/g.B.mBUILD/
407,踊ろうサンダーバード,https://tabelog.com/iwate/A0301/A030101/3005838/,3.39,60,0200115,岩手県,盛岡市,館向町3-6 太陽リーハA棟１－C,39.71712320325778,141.13147873031502,非公開,不定休,青山駅,https://www.long-road.jp,https://twitter.com/@FAMOUS_GROUSE2
408,ぎょうてん屋　GOLD 東名厚木店,https://tabelog.com/kanagawa/A1408/A140802/14003819/,3.47,80,2430021,神奈川県,厚木市,岡田3-17-6,35.42557430317558,139.357741407531,046-226-5678,無休,愛甲石田駅,http://gyouten.net/,
409,ラーメン豚力,https://tabelog.com/tokyo/A1321/A132102/13116959/,3.46,49,1650031,東京都,中野区,上鷺宮5-8-8,35.72739236385961,139.62724632788857,03-5241-1102,無休（12/31～1/3を除く）,下井草駅,,
410,らーめん大 竹ノ塚店,https://tabelog.com/tokyo/A1324/A132404/13131915/,3.11,45,1200000,東京都,足立区,竹ノ塚6-15-14 ニュー竹ノ塚ビル 1F,35.79548374750443,139.79240197416274,03-3850-8773,無休,竹ノ塚駅,http://www.food-ff.com/,
411,神勝軒 下永谷店,https://tabelog.com/kanagawa/A1401/A140307/14043187/,3.43,89,2330016,神奈川県,横浜市港南区,下永谷3-28-13,35.40771621144536,139.56437118027995,045-823-4397,無休,下永谷駅,http://www.kouji-dream.com/,
412,ブタキング 札幌環状店,https://tabelog.com/hokkaido/A0101/A010202/1027955/,3.57,159,0650000,北海道,札幌市東区,伏古1条5丁目6-13,43.07997555840746,141.39184921916282,不明の為情報お待ちしております,水曜・第4火曜・不定休,環状通東駅,,https://twitter.com/1IX0NEsoZOabYnp?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
